chr,start,stop,CpG_count,mean_group1,mean_group2,logFC,logCPM,PValue,FDR,fold_change
chr17,24740001,24740500,11,3.5,11,-2.3098778292168,1.0772532880616,5.99342283540676e-5,0.0135727932641176,0.201677517605317
chr17,25074001,25074500,12,12,19,-1.35518021421938,2.00355415727619,0.00107329509768246,0.0406766951639837,0.390885990999535
chr17,26604001,26604500,4,11.5,23,-1.69070713786876,2.14677768640014,7.2504007380163e-5,0.0141503632587404,0.309775051333834
chr17,26783501,26784000,14,18,26.5,-1.24801991910179,2.48073127961352,8.0572568773369e-4,0.0375689514448215,0.421025663717791
chr17,26785001,26785500,11,11.5,17.5,-1.30211381736727,1.91521934713554,0.00107764383105843,0.0408229020360037,0.405531583252888
chr17,26790501,26791000,12,16,23.5,-1.25444145299563,2.31703868984772,1.8662483008053e-4,0.0210605841572388,0.419155814311755
chr17,26799501,26800000,11,16,21.5,-1.12661916093509,2.24731836999079,0.00128092676099487,0.0468148723918073,0.457987725719127
chr17,26800001,26800500,12,9.5,20.5,-1.80086596293901,1.96441525006409,4.91966619958074e-6,0.00467337162776834,0.287002266862659
chr17,26825001,26825500,14,14,21,-1.28347473638825,2.15949792113605,5.4293739293998e-4,0.030051227485286,0.410804891046903
chr17,26830001,26830500,12,6.5,12.5,-1.62822073481351,1.3920979444166801,0.0010726184264012,0.0406524752745375,0.323486915781729
chr17,26836501,26837000,14,17.5,25,-1.21471269874503,2.41552230204699,3.3758011015568e-4,0.0255876754755275,0.430858873434579
chr17,26837001,26837500,16,19.5,28,-1.22334327521007,2.56417727836485,5.60451465220066e-5,0.0135727932641176,0.428289058056426
chr17,26837501,26838000,14,31,40,-1.0687411335936,3.11476246337935,8.0093541598608e-5,0.0147324031567337,0.476734806697668
chr17,26841001,26841500,13,11.5,19,-1.42010571920896,1.98299918485658,3.4136880751078e-4,0.0258423837006843,0.373684927908174
chr17,26850501,26851000,13,8.5,15,-1.51073099433566,1.65056916084607,9.5895781042367e-4,0.0375689514448215,0.350933360625739
chr17,26856001,26856500,11,13.5,20.5,-1.30072219798853,2.12269728344482,4.4683607465078e-4,0.0281127206952951,0.405922946544877
chr17,26862001,26862500,15,8,15,-1.59608450603949,1.62695303578969,7.3442420066592e-4,0.0369367934192102,0.330773484312037
chr17,26863501,26864000,16,12,25.5,-1.78223983549466,2.25677718883408,3.7082512945452e-7,9.8980826677521e-4,0.290731674758718
chr17,26864001,26864500,17,19.5,26.5,-1.14132681285561,2.52107432675176,8.8802257277281e-4,0.0375689514448215,0.453342457434772
chr17,26872501,26873000,7,7.5,14.5,-1.63891951272156,1.56988267844141,2.4959336851758e-4,0.02207637211437,0.321096865590918
chr17,26875501,26876000,15,16.5,23,-1.17947869974432,2.31852568350102,7.6416278089526e-4,0.0375689514448215,0.441511003941777
chr17,26881001,26881500,6,39.5,103.5,-2.09336620477692,4.14405037975197,4.7819790219742695e-31,2.5847266090834e-25,0.234333284854221
chr17,26881501,26882000,6,23.5,70.5,-2.28539954740743,3.54152146332656,1.43731200806005e-24,3.1075490508982695e-19,0.205128584966788
chr17,26936501,26937000,9,5.5,11.5,-1.74378303438635,1.26024206914966,0.001200937811076,0.0450936922553617,0.298585697427595
chr17,26966001,26966500,1,12,21.5,-1.53705553827627,2.10509052586433,2.98944867615346e-5,0.0119736114245455,0.344588022659269
chr17,26966501,26967000,1,13,22.5,-1.48831845896507,2.17995309240371,3.44894929135523e-5,0.0130068934895622,0.35642774317681297
chr17,27088001,27088500,3,2.5,9.5,-2.56143414144547,0.867702899945892,8.85327139054372e-5,0.01559412835906,0.169407054544144
chr17,27543501,27544000,11,19,2.5,2.1760310599366,1.51036952625511,2.9658620355118e-4,0.0235696530509832,4.51908614912463
chr17,27623501,27624000,8,19,3,1.92658785699552,1.54121752549442,0.00143555984085921,0.0488396089466156,3.80155023902145
chr17,28637001,28637500,7,17,2.5,2.02254753372185,1.39699545298704,9.3359773888869e-4,0.0375689514448215,4.06300610889647
chr17,29230501,29231000,7,5.5,11.5,-1.7438214138009,1.25887650828394,0.001200937811076,0.0450936922553617,0.298577754382455
chr17,29651001,29651500,5,5.5,13,-1.92940369572868,1.35952121926233,3.7296792348317e-4,0.0278734025846646,0.262537662288772
chr17,30250501,30251000,7,9,18,-1.69083126892311,1.82935383370453,4.78438386580866e-5,0.0135727932641176,0.309748399097267
chr17,30289501,30290000,3,4,11,-2.12485473590518,1.11692405292968,5.3847666330657e-4,0.029818069377163,0.229274095109535
chr17,30325001,30325500,3,3.5,11,-2.31021971712362,1.07795876909482,3.8256883645186e-4,0.0281127206952951,0.201629730004287
chr17,30411501,30412000,13,4.5,11,-1.96095210831799,1.15283287316294,5.3847666330657e-4,0.029818069377163,0.256858886386792
chr17,30533001,30533500,3,4,9.5,-1.91533692921338,0.994368426303097,9.1693449057221e-4,0.0375689514448215,0.265110013912315
chr17,30830501,30831000,25,27.5,4,2.03143816184185,1.97816123510066,4.3430081084815e-4,0.0281127206952951,4.0881217484261
chr17,31020501,31021000,7,5,11,-1.80993032545399,1.19057368139023,0.00135297741240814,0.047024610686453,0.285204702514369
chr17,31177001,31177500,9,5.5,12.5,-1.86327829300883,1.32695710530569,1.967033204737e-4,0.021720306141476,0.274851013999888
chr17,35781001,35781500,3,4.5,11,-1.9609718479378,1.15215751283859,5.3847666330657e-4,0.029818069377163,0.256855371948928
chr17,36543001,36543500,26,21.5,3,2.09879437359174,1.66913632157899,1.0720515351094e-4,0.0161166266587933,4.28351272290583
chr17,37205001,37205500,5,6,12.5,-1.74091019454911,1.36057613683808,4.7567056267043e-4,0.0281127206952951,0.299180863756656
chr17,37591501,37592000,5,4.5,11,-1.96099076593663,1.15146298983806,5.3847666330657e-4,0.029818069377163,0.256852003837424
chr17,37644001,37644500,6,3.5,10.5,-2.2448449031923,1.03685900591027,1.6788722108397e-4,0.019487897222589,0.210976628837932
chr17,38819501,38820000,17,21,2.5,2.31933100472763,1.61818020028489,6.95219111979916e-5,0.0137874027918808,4.99100726802301
chr17,39315501,39316000,5,5,11,-1.81375231071024,1.18918076843214,8.2667203922442e-4,0.0375689514448215,0.284450138636013
chr17,39394501,39395000,13,16,2.5,1.93027393661819,1.33252308530579,0.0013382182132696,0.0468148723918073,3.81127560236718
chr17,39441501,39442000,14,23.5,4,1.82227256924906,1.81220789736677,3.0923474234849e-4,0.0242410264927834,3.53637819122001
chr17,40459001,40459500,11,19,3.5,1.7058019608125,1.56888055198196,0.00146087551760723,0.0495025930737536,3.26210215286483
chr17,41017001,41017500,5,2.5,10.5,-2.70448372215527,0.956172511783529,2.76511222229096e-5,0.0112713564684719,0.153415513078138
chr17,41376501,41377000,4,6,13,-1.79711339409455,1.39174842331203,2.9658620355118e-4,0.0235696530509832,0.287749755158519
chr17,41431501,41432000,9,5.5,11.5,-1.74378248684483,1.26022915292295,0.001200937811076,0.0450936922553617,0.29858581074891
chr17,41853501,41854000,15,17,2.5,2.01999290175783,1.3963373424302301,7.9294961939698e-4,0.0375689514448215,4.0558179639734
chr17,42022001,42022500,22,23,3.5,1.99279259908824,1.77005379834507,4.9359844883138e-4,0.0281127206952951,3.98006667432399
chr17,42115501,42116000,13,17.5,2.5,2.05734390972543,1.42390887591122,9.4873784881243e-4,0.0375689514448215,4.162193131673
chr17,42308001,42308500,13,19,3,1.92180137283851,1.53857860582986,6.8486906549201e-4,0.0359643756014137,3.78895859078627
chr17,42539001,42539500,9,20,2.5,2.24946866328375,1.56562443579498,1.1335362910833e-4,0.0161166266587933,4.75507686859959
chr17,43093501,43094000,5,10.5,19,-1.54954446342352,1.94094657723357,8.97675330317099e-5,0.0156644417591934,0.341617914347238
chr17,44889501,44890000,5,4.5,12,-2.08547367678588,1.22598156422525,1.1783287098584e-4,0.0161166266587933,0.235618761105769
chr17,47852001,47852500,20,19.5,3.5,1.74294940641564,1.59441694047565,9.4806272481996e-4,0.0375689514448215,3.34718758682209
chr17,48445001,48445500,22,24,3,2.25644861638322,1.78923165048376,1.54439821914966e-5,0.00854858022555512,4.77813831373409
chr17,48548001,48548500,18,22.5,3,2.17362537811334,1.72122606807661,1.955742359033e-4,0.0216797810797866,4.51155689028522
chr17,48571001,48571500,25,33.5,3.5,2.51886048000604,2.18392464225709,3.7158332983606e-8,2.3910237136072e-4,5.73129231350165
chr17,48579001,48579500,24,26.5,3.5,2.20214767389092,1.92463061616253,1.6143428510472e-4,0.0191014893838551,4.60163857182937
chr17,48608001,48608500,30,16.5,2.5,1.97436135454004,1.36477290364859,8.4407880623226e-4,0.0375689514448215,3.92954249770098
chr17,49097501,49098000,13,19.5,3.5,1.74292997744357,1.59377161646166,0.00146087551760723,0.0495025930737536,3.34714251009111
chr17,49134001,49134500,11,24,3,2.24284432553235,1.78477603173836,2.1933240543232e-4,0.0217239916706777,4.7332933119315
chr17,49671001,49671500,5,5.5,11.5,-1.74382114003011,1.2588700553204,0.001200937811076,0.0450936922553617,0.298577811041605
chr17,49795001,49795500,11,19,2.5,2.18445225588587,1.51300227882464,3.9062423942502e-4,0.0281127206952951,4.54554177177022
chr17,51593501,51594000,5,3,10.5,-2.4555508261285,0.997811980852986,1.0444273332139e-4,0.0161166266587933,0.182307923922813
chr17,53341001,53341500,11,2.5,10,-2.63810420788041,0.912286799534397,0.00118085155496929,0.0444320777850796,0.16063918857136
chr17,55290001,55290500,4,2.5,9,-2.48424402196431,0.820355127985714,1.5741336353817e-4,0.0187989674722654,0.178717891833778
chr17,56743501,56744000,33,33.5,5,2.05647086288924,2.24606833756072,9.3360568147839e-4,0.0375689514448215,4.1596751426523
chr17,57483501,57484000,5,20,2.5,2.2757131608039,1.56954469104687,7.5989628580953e-4,0.0375689514448215,4.84236947156821
chr17,57965001,57965500,24,18.5,2.5,2.13832247028301,1.48259095205261,3.6411062699323e-4,0.0272246356949259,4.40249837114759
chr17,58661001,58661500,19,21.5,3.5,1.89112655293126,1.69830648238064,7.2656910564717e-4,0.0368089479892141,3.70924754595205
chr17,59115001,59115500,10,18.5,2.5,2.1378428224764,1.48126254280257,4.7567056267043e-4,0.0281127206952951,4.40103493109955
chr17,59743001,59743500,2,4.5,10,-1.82466383569331,1.07590616730311,0.00143831407736382,0.0488396089466156,0.282306874241752
chr17,59802501,59803000,15,17.5,2.5,2.05835590447068,1.42325997910204,0.001200937811076,0.0450936922553617,4.16511377333518
chr17,60487501,60488000,6,3.5,10,-2.17356926439659,0.996772224992287,5.4925102199915e-4,0.0301953170433493,0.221661594908483
chr17,60836001,60836500,6,2.5,8.5,-2.40550691600887,0.771466910527198,8.2926523097953e-4,0.0375689514448215,0.188742743495498
chr17,62803501,62804000,15,20.5,2.5,2.28477518719838,1.59051288919918,1.1335362910833e-4,0.0161166266587933,4.87288166237891
chr17,63327001,63327500,3,2.5,8.5,-2.40266753679566,0.772197686226881,4.9049913259967e-4,0.0281127206952951,0.189114575324088
chr17,63353501,63354000,5,13,20,-1.31915135166432,2.08177264679774,3.6327234361795e-4,0.0271638358633624,0.400770618057689
chr17,64612001,64612500,6,6.5,12.5,-1.62823937471629,1.39140925918647,0.0010726184264012,0.0406524752745375,0.323482736294355
chr17,65031001,65031500,5,2.5,9.5,-2.56145306482804,0.866994608558412,8.85327139054372e-5,0.01559412835906,0.169404832499021
chr17,65248501,65249000,8,7.5,14.5,-1.63844079877734,1.57254676972059,5.7393969032731e-4,0.0313514338330043,0.321203429381618
chr17,66503501,66504000,6,3.5,10,-2.17940900212484,0.993990267269365,3.2505020331138e-4,0.024901734192141,0.220766167083197
chr17,66754501,66755000,11,24,2.5,2.51067883987617,1.76556044094645,5.62584668829596e-6,0.00479721079511063,5.69888168029325
chr17,68208501,68209000,21,18.5,2.5,2.13707419380622,1.48190145575431,3.7323141433796e-4,0.0278911661398412,4.39869080391467
chr17,69636501,69637000,2,2.5,8,-2.31623950705229,0.722407340880041,8.9244103875221e-4,0.0375689514448215,0.200790162516806
chr17,69932001,69932500,3,7,13,-1.57993993248251,1.45144847217755,9.4806272481996e-4,0.0375689514448215,0.334495815350739
chr17,70237501,70238000,8,2.5,8,-2.31584494280174,0.723113910948007,9.3860378587903e-4,0.0375689514448215,0.200845084348758
chr17,70813001,70813500,7,3.5,10.5,-2.24342919239634,1.03755305764029,4.3556345277348e-4,0.0281127206952951,0.211183760960996
chr17,71116001,71116500,4,9,18.5,-1.72674240697327,1.85254325001217,4.6515318074225e-4,0.0281127206952951,0.302133401914475
chr17,71117501,71118000,5,9.5,16,-1.44516404487319,1.75312168046517,8.1054752997944e-4,0.0375689514448215,0.367250396915821
chr17,71778001,71778500,5,4.5,11.5,-2.03025816417394,1.1895445758874,0.0012703517675141,0.0468148723918073,0.244811262537171
chr17,72174501,72175000,12,23.5,4,1.82232972976634,1.8141218491831,3.0923474234849e-4,0.0242410264927834,3.53651830760324
chr17,72886001,72886500,6,26.5,5.5,1.54433459371596,2.00728651073301,5.913678591426e-4,0.0322480434843225,2.91669512697966
chr17,74786501,74787000,14,18.5,3,1.88415645309994,1.51264773927211,0.00121624288974844,0.0456224233533077,3.69137025965063
chr17,74815501,74816000,14,19.5,3,1.95946710631473,1.5672643279511,4.9918632308166e-4,0.0283823905995017,3.88918296218581
chr17,75278001,75278500,18,23.5,2.5,2.49186514389645,1.74373895350748,8.13277378099747e-5,0.0147580042988243,5.62504697309144
chr17,75505501,75506000,19,19,2.5,2.1760310599366,1.51036952625511,2.9658620355118e-4,0.0235696530509832,4.51908614912463
chr17,76677501,76678000,19,20.5,3,2.03062156532863,1.61979415220821,2.740699281129e-4,0.0221995249485186,4.08580843808601
chr17,76930501,76931000,17,24,3,2.24384123007201,1.78476983368013,1.8155150734414e-4,0.0207554463395178,4.73656515534012
chr17,77203501,77204000,14,22,4,1.72909110597833,1.74664261197853,8.7545072311255e-4,0.0375689514448215,3.31518896503432
chr17,77313001,77313500,14,22,4,1.72780523574254,1.74471774909195,7.2400860514845e-4,0.0368089479892141,3.31223546238632
chr17,77805001,77805500,17,17,2.5,2.01781036085992,1.39633101660924,0.0013307752063924,0.0468148723918073,4.04968687184128
chr17,78049001,78049500,7,16,2.5,1.93113076752658,1.3345200914711,0.00145467886003973,0.049367381764018,3.81353982909397
chr17,78107001,78107500,15,31.5,6,1.67740211977278,2.21078976905132,2.5298662178028e-4,0.0221995249485186,3.19851471338243
chr17,78668001,78668500,18,19.5,3,1.96195180344715,1.56789259564293,7.5867777317152e-4,0.0375689514448215,3.89588692091741
chr17,78726501,78727000,13,19.5,2.5,2.2132168183283,1.53826384503671,1.8385892105222e-4,0.0208690299986604,4.63708064825293
chr17,78838501,78839000,24,19,2.5,2.1760310599366,1.51036952625511,2.9658620355118e-4,0.0235696530509832,4.51908614912463
chr17,80067501,80068000,28,20,2.5,2.2830598838797602,1.57019882226498,0.00126743213443422,0.0468148723918073,4.86709145524216
chr17,80343501,80344000,18,26.5,3.5,2.1824709657147,1.92087585041968,1.424676011965e-5,0.00802143052011721,4.53930354699036
chr17,80347501,80348000,23,29.5,2.5,2.80655644662954,1.99726115429822,1.55791020993323e-7,5.8886173371458e-4,6.99612684497699
chr17,80358501,80359000,15,26,3,2.37121710391073,1.87770460099367,9.21418174508396e-6,0.00656178423157089,5.17377424419983
chr17,80360001,80360500,15,27,6,1.4476668140601,2.04752882585192,7.386700921001e-4,0.0369909228851993,2.72766565109878
chr17,80413501,80414000,13,17.5,2.5,2.06988864402872,1.42724514310663,0.00115482267890108,0.0435118809756408,4.1985426529464
chr17,80637501,80638000,14,26.5,5,1.67958581764586,1.98691209724738,3.2260164875736e-4,0.024738697251392,3.20335972793367
chr17,80762501,80763000,4,5,11.5,-1.87885189062946,1.22498428004611,0.00133513971137117,0.0468148723918073,0.271900009968991
chr17,80848501,80849000,16,16.5,2.5,1.97421966494382,1.36344162385211,8.3713870397714e-4,0.0375689514448215,3.92915658942932
chr17,80869001,80869500,19,24.5,4.5,1.71586300562372,1.88119552259894,2.717380999464e-4,0.0221995249485186,3.28493086014548
chr17,80874501,80875000,21,39,3,2.95325554888955,2.34329164177589,3.25286785366264e-10,7.35898422778699e-6,7.74494797946464
chr17,81058001,81058500,12,17.5,2.5,2.05841338393886,1.42524521185192,0.001200937811076,0.0450936922553617,4.16527972198481
chr17,82125501,82126000,11,19.5,2.5,2.21330442985643,1.53892468455483,1.8811174042581e-4,0.0211298897058438,4.63736225597046
chr17,82558001,82558500,16,17.5,2.5,2.058355630377,1.42326628636603,0.001200937811076,0.0450936922553617,4.16511298201669
chr17,82571501,82572000,18,21.5,3,2.09879409951604,1.66914256834997,1.0720515351094e-4,0.0161166266587933,4.28351190914645
chr17,82669501,82670000,13,17.5,2.5,2.05967434605952,1.4259200464556,9.3617135487188e-4,0.0375689514448215,4.16892190262166
chr17,82919501,82920000,23,38.5,7,1.73780312334371,2.45513193366064,3.82289044748842e-6,0.00384218787219042,3.33526899842916
chr17,82936001,82936500,19,23.5,3.5,2.01329293010224,1.79210444466188,1.084471156627e-4,0.0161166266587933,4.03702614479001
chr17,82950501,82951000,17,22.5,3.5,1.95308159115435,1.74569083015926,2.5437503020019e-4,0.0221995249485186,3.8720070814989
chr17,82951501,82952000,18,20,2.5,2.24941147669409,1.56366094968305,1.8385892105222e-4,0.0208690299986604,4.75488838715851
chr17,83082001,83082500,13,21,3.5,1.85175810758073,1.67270811289011,6.0956271310018e-4,0.0331699567410284,3.60939768205684
chr18,930001,930500,10,3.5,11.5,-2.37448172196018,1.11728142861274,4.989272109424e-4,0.0283706425222582,0.192845619165036
chr18,2083501,2084000,4,6,14.5,-1.95351433528874,1.48736996017929,4.24281112034967e-5,0.0130634844750863,0.258186534415754
chr18,2712501,2713000,7,16.5,21.5,-1.08271083411683,2.26195629696372,0.00128092676099487,0.0468148723918073,0.472140833411594
chr18,3350001,3350500,14,18.5,2.5,2.1378428224764,1.48126254280257,4.7567056267043e-4,0.0281127206952951,4.40103493109955
chr18,3365501,3366000,6,9.5,15.5,-1.39965414286051,1.72700368362164,0.00120640767536187,0.0452739178116049,0.37901999316273
chr18,5982501,5983000,5,4,11.5,-2.18848651774614,1.1538528766336,6.6747351476347e-5,0.0137575259285099,0.219381455268586
chr18,8755001,8755500,17,21,3.5,1.84902501632389,1.67012247259328,3.9175805168684e-4,0.0281127206952951,3.602566387331
chr18,9404501,9405000,23,18.5,2.5,2.13694888236769,1.48193292810165,3.7607338847029e-4,0.0280899511498145,4.39830875343369
chr18,9750001,9750500,15,18,2.5,2.09871361722967,1.45487383187727,7.5825031903543e-4,0.0375689514448215,4.28327295551695
chr18,9967501,9968000,17,17.5,2.5,2.0613068738336,1.42656984189385,0.00106405100755275,0.040449728613874,4.17364204981842
chr18,10181001,10181500,5,5,11,-1.81377204922611,1.18850733738611,8.2667203922442e-4,0.0375689514448215,0.284446246902133
chr18,10873001,10873500,5,3,9.5,-2.31250124652319,0.911917734047906,3.1252679489692e-4,0.0242410264927834,0.201311117555937
chr18,11418001,11418500,6,5,11.5,-1.87736489644943,1.22495196663898,5.118616161639e-4,0.028919031002322,0.27218040336938
chr18,12448001,12448500,5,5.5,11.5,-1.74380222422106,1.2595591638346,0.001200937811076,0.0450936922553617,0.298581725852238
chr18,12449501,12450000,16,18.5,2.5,2.13786225368514,1.48191404461855,4.7567056267043e-4,0.0281127206952951,4.40109420766312
chr18,13097001,13097500,7,4,11,-2.12417285889803,1.11625272228603,2.3714178922214e-4,0.0217239916706777,0.229382485088542
chr18,15193001,15193500,2,10,17.5,-1.50088440079162,1.84931628541002,2.3745405182329e-4,0.0217239916706777,0.3533367217417
chr18,16265501,16266000,7,10.5,27.5,-2.0807773198923,2.2795241565533,3.2768785197439905e-9,4.48448593355571e-5,0.236387012728406
chr18,16266001,16266500,5,13.5,31.5,-1.91816487774798,2.50466426094241,3.1614362305054803e-9,4.4384429680401e-5,0.264590858344651
chr18,21814001,21814500,5,5.5,11.5,-1.74376357052598,1.26091876363947,0.001200937811076,0.0450936922553617,0.298589725769944
chr18,22197501,22198000,7,18.5,2.5,2.13786197959146,1.48192033908802,4.7567056267043e-4,0.0281127206952951,4.40109337151135
chr18,22350001,22350500,9,7,13,-1.5799012875009,1.45278577526338,0.00146087551760723,0.0495025930737536,0.334504775496438
chr18,22547001,22547500,6,10,17.5,-1.50088440079162,1.84931628541002,2.3745405182329e-4,0.0217239916706777,0.3533367217417
chr18,22970001,22970500,4,2.5,8,-2.31584497855385,0.723113910948007,9.3859496336296e-4,0.0375689514448215,0.20084507937152
chr18,40041001,40041500,4,2.5,8.5,-2.40270538272313,0.770775557416773,4.9049913259967e-4,0.0281127206952951,0.189109614384719
chr18,44037501,44038000,4,3.5,9.5,-2.1002646086991,0.954103022723581,9.2193402380515e-4,0.0375689514448215,0.233215469265154
chr18,48701501,48702000,4,5,11,-1.8137715016488,1.18849440592425,8.2667203922442e-4,0.0375689514448215,0.284446354864202
chr18,62573501,62574000,5,3,9,-2.2353105782168,0.865970241569794,5.3625693651824e-4,0.0297607045315696,0.212375525421336
chr19,1179001,1179500,15,18,2.5,2.09855243735768,1.45223432305316,7.6924459250412e-4,0.0375689514448215,4.28279444910805
chr19,1273001,1273500,18,18.5,3,1.8836706058762,1.51199718305873,0.0010726184264012,0.0406524752745375,3.69012734968526
chr19,1273501,1274000,16,17.5,2.5,2.06130241105899,1.42657616119097,0.00106531775873088,0.0404927955926301,4.17362913926254
chr19,2107501,2108000,23,19.5,3,1.95883517107379,1.56464033065768,6.9758514453002e-4,0.036609013720132,3.88747977924507
chr19,2350001,2350500,37,17,2.5,2.02254755886857,1.39699545298704,9.3360053317303e-4,0.0375689514448215,4.0630061797162
chr19,4318001,4318500,21,23,3.5,1.97488187445669,1.76494518827411,3.1703462811103e-4,0.0244226687064503,3.93096052029601
chr19,5613501,5614000,9,22.5,3,2.16392516385932,1.71801916399851,4.10755339587748e-5,0.0130507276524771,4.48132439342755
chr19,6587001,6587500,19,25,3.5,2.10680086262785,1.85926351356319,7.62884931511454e-5,0.0141666089873896,4.30735091359469
chr19,7267001,7267500,19,21.5,4,1.69486263619633,1.72059052408623,0.00109793529405193,0.0415420809582574,3.23746060209933
chr19,8363001,8363500,14,20,2.5,2.24980439960597,1.56626471727126,1.229986717261e-4,0.0161639932043188,4.75618357358425
chr19,9610001,9610500,8,3,9.5,-2.31252099032859,0.91123100299825,3.1252679489692e-4,0.0242410264927834,0.201308362559061
chr19,11025501,11026000,22,19,2.5,2.17601190392197,1.5097134637385,2.9658620355118e-4,0.0235696530509832,4.51902614537939
chr19,11815501,11816000,20,18,2.5,2.09869445825443,1.45421361627225,7.5825031903543e-4,0.0375689514448215,4.28321607407405
chr19,12044501,12045000,6,3,9.5,-2.31214965956697,0.91123751456221,4.6399321370092e-4,0.0281127206952951,0.20136018335721
chr19,12682501,12683000,18,18.5,2.5,2.13568749978923,1.48061125911849,6.7235266610361e-4,0.0353551930116088,4.39446488814444
chr19,14455001,14455500,12,23.5,4.5,1.65610644647232,1.83705172629415,6.2738811509003e-4,0.0339094381660134,3.15164807389619
chr19,16336501,16337000,7,19,2.5,2.17638749523419,1.511688605422,3.1967123296891e-4,0.0245278979085754,4.5202027820694
chr19,17196501,17197000,9,26,4.5,1.80369393048078,1.94560771185193,1.9786615740939e-4,0.0217239916706777,3.49112963853786
chr19,19077501,19078000,14,18,2.5,2.10707731381135,1.45620125327286,8.8278235131162e-4,0.0375689514448215,4.30817637311317
chr19,29822001,29822500,11,21.5,4,1.69476510724887,1.71931743709931,0.0011104472989039,0.0419376964309491,3.2372417509605
chr19,30031001,30031500,6,4,11.5,-2.18673417711827,1.155218103885,3.124814587368e-4,0.0242410264927834,0.219648084453167
chr19,34942501,34943000,5,7.5,14,-1.58855813200654,1.5423957309108,8.4099990216129e-4,0.0375689514448215,0.332503600505825
chr19,36722001,36722500,8,21,2.5,2.31912063390874,1.61623381253565,7.28105796014105e-5,0.0141666089873896,4.99027954268375
chr19,36819001,36819500,8,3,10.5,-2.4555508261285,0.997811980852986,1.0444273332139e-4,0.0161166266587933,0.182307923922813
chr19,36925501,36926000,8,2.5,8.5,-2.40270565660143,0.770782076318759,4.9049913259967e-4,0.0281127206952951,0.189109578484537
chr19,37293501,37294000,37,24,4,1.85316954132347,1.83798629177588,2.2414029491068e-4,0.0217239916706777,3.61293059675186
chr19,37418501,37419000,4,5,12,-1.93197469578489,1.26190212795138,0.00138586746621169,0.0474071747124829,0.262070215431352
chr19,37635501,37636000,7,4.5,12,-2.081595618807,1.22731990896458,5.4436726112544e-4,0.0301180332442764,0.236252971657722
chr19,37710501,37711000,3,4,9.5,-1.9153366553709401,0.994361934609706,9.1693449057221e-4,0.0375689514448215,0.265110064233677
chr19,38103001,38103500,13,20,3,1.99690145201131,1.59474069742845,3.5715221295718e-4,0.0267773581301505,3.99141821984841
chr19,40014001,40014500,4,2.5,8.5,-2.40231887885804,0.77358833417061,5.1102531846195e-4,0.0288873831953471,0.189160284406072
chr19,40014501,40015000,12,18,25.5,-1.20314167395401,2.44859774446518,2.8165434503961e-4,0.0225171005257719,0.434328439036654
chr19,45561001,45561500,18,18,2.5,2.09871640659465,1.45420100502382,7.6537168092614e-4,0.0375689514448215,4.28328123697824
chr19,45624501,45625000,13,20.5,3,2.0306024126147,1.61914459851411,2.740699281129e-4,0.0221995249485186,4.08575419668465
chr19,48397501,48398000,15,22,2.5,2.3615273069393,1.66365098749079,4.449936993812e-4,0.0281127206952951,5.13914125563116
chr19,48746501,48747000,24,21,2.5,2.31929352453944,1.6168636307018,6.95219111979916e-5,0.0137874027918808,4.99087760689818
chr19,50483501,50484000,15,17,2.5,2.01693125827673,1.39432645703218,0.00120920159145887,0.0453724671298717,4.04721995704392
chr19,52016001,52016500,11,4,11,-2.12483672669213,1.1162202955201601,1.9959215349063e-4,0.0217239916706777,0.22927695716401
chr19,52223501,52224000,4,3,10,-2.38580728229584,0.95513743763914,1.8113381757618e-4,0.0207554463395178,0.191337653736215
chr19,52989001,52989500,6,2.5,8.5,-2.40314524115584,0.772204210835671,7.2431394510634e-4,0.0368089479892141,0.189051966179751
chr19,53496001,53496500,7,2.5,8.5,-2.39857333502749,0.772870025205773,9.4895946733884e-4,0.0375689514448215,0.189652022875846
chr19,53571501,53572000,15,19.5,3,1.95848185289696,1.56528031729283,7.8467137886983e-4,0.0375689514448215,3.88652784619292
chr19,53849001,53849500,14,20.5,2.5,2.28481321777386,1.59182033980157,1.1335362910833e-4,0.0161166266587933,4.87301011706351
chr19,54151501,54152000,17,20,3.5,1.77922013138037,1.62142206905632,6.1130901066744e-4,0.0332296418298876,3.43240581006605
chr19,55272501,55273000,21,17.5,2.5,2.06130253040291,1.42657616119097,0.00106533373737775,0.0404927955926301,4.17362948451725
chr19,56093001,56093500,17,28,2.5,2.70521943308698,1.93305742235862,3.52420001238505e-5,0.0130068934895622,6.52157051091753
chr19,57531501,57532000,10,4.5,10.5,-1.89442602419232,1.1145280567609,8.8297719639636e-4,0.0375689514448215,0.268980590180006
chr19,57875501,57876000,6,5,12,-1.93827333056855,1.2605546904314,3.1498270333189e-4,0.0242853893756727,0.260928542090805
chr20,2866001,2866500,14,21.5,3.5,1.88273694464696,1.69509482434451,2.4959336851758e-4,0.02207637211437,3.68774000230227
chr20,4424001,4424500,6,12,18.5,-1.32123334527112,1.98138594502229,9.0885420782994e-4,0.0375689514448215,0.40019267188325
chr20,4899501,4900000,12,17,2.5,2.01693586270071,1.39433909404132,0.001200937811076,0.0450936922553617,4.04723287394309
chr20,4979001,4979500,13,17.5,2.5,2.05848205702538,1.4252578408373,0.00122346883252807,0.0458807390671995,4.16547799633569
chr20,10706501,10707000,16,22,3.5,1.91847396471951,1.72156705198345,2.6569391232168e-4,0.0221995249485186,3.78022986875692
