"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr22",39504001,39504500,500,"*","22",16,8,0,5.72816427614136,0.431573636546934,0.000457071028180306,0.0281127206952951,53.0089579816386,"Promoter (<=1kb)",22,39504231,39504443,213,1,"127898561","ENST00000637854.1",0,"ENSG00000285025","MIURF","mitochondrial elongation factor 1 upstream open reading frame","TES_vs_GFP","Hypermethylated"
"chr22",39623001,39623500,500,"*","22",15,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Intron (ENST00000407673.5/8911, intron 4 of 34)",22,39642797,39643512,716,1,"8911","ENST00000471970.1",-19297,"ENSG00000100346","CACNA1I","calcium voltage-gated channel subunit alpha1 I","TES_vs_GFP","Hypermethylated"
"chr22",39624001,39624500,500,"*","22",18,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Intron (ENST00000407673.5/8911, intron 4 of 34)",22,39642797,39643512,716,1,"8911","ENST00000471970.1",-18297,"ENSG00000100346","CACNA1I","calcium voltage-gated channel subunit alpha1 I","TES_vs_GFP","Hypermethylated"
"chr22",39717501,39718000,500,"*","22",13,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Distal Intergenic",22,39642797,39643512,716,1,"8911","ENST00000471970.1",74704,"ENSG00000100346","CACNA1I","calcium voltage-gated channel subunit alpha1 I","TES_vs_GFP","Hypermethylated"
"chr22",39987501,39988000,500,"*","22",19,10,0,6.03312073550978,0.648519703621419,0.000275611652311248,0.0221995249485186,65.4862782151705,"Distal Intergenic",22,39994954,40043534,48581,1,"113828","ENST00000333407.11",-6954,"ENSG00000133477","FAM83F","family with sequence similarity 83 member F","TES_vs_GFP","Hypermethylated"
"chr22",40193001,40193500,500,"*","22",9,7.5,0,5.64634080783842,0.371020980718254,0.000705424142494759,0.0366970644876123,50.0861844927044,"Intron (ENST00000301923.13/23112, intron 4 of 23)",22,40177942,40335808,157867,1,"23112","ENST00000335727.13",15059,"ENSG00000100354","TNRC6B","trinucleotide repeat containing adaptor 6B","TES_vs_GFP","Hypermethylated"
"chr22",40584501,40585000,500,"*","22",11,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Intron (ENST00000651595.2/57591, intron 2 of 14)",22,40428705,40552346,123642,2,"57591","ENST00000699988.1",-32155,"ENSG00000196588","MRTFA","myocardin related transcription factor A","TES_vs_GFP","Hypermethylated"
"chr22",40637501,40638000,500,"*","22",21,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",22,40410289,40636719,226431,2,"57591","ENST00000355630.10",-782,"ENSG00000196588","MRTFA","myocardin related transcription factor A","TES_vs_GFP","Hypermethylated"
"chr22",40670501,40671000,500,"*","22",15,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000688408.2/124905123, intron 2 of 2)",22,40679273,40682083,2811,1,"2847","ENST00000381433.3",-8273,"ENSG00000128285","MCHR1","melanin concentrating hormone receptor 1","TES_vs_GFP","Hypermethylated"
"chr22",40680501,40681000,500,"*","22",9,10,0,6.03313991363385,0.64921840664281,0.000275611652311248,0.0221995249485186,65.4871487472518,"Promoter (<=1kb)",22,40680107,40681412,1306,1,"2847","ENST00000465662.1",394,"ENSG00000128285","MCHR1","melanin concentrating hormone receptor 1","TES_vs_GFP","Hypermethylated"
"chr22",40681001,40681500,500,"*","22",16,14,0.5,3.86441503289197,1.04778072003577,1.99230657684096e-05,0.00958240475830527,14.5648105710432,"Exon (ENST00000381433.3/2847, exon 2 of 3)",22,40680107,40681412,1306,1,"2847","ENST00000465662.1",894,"ENSG00000128285","MCHR1","melanin concentrating hormone receptor 1","TES_vs_GFP","Hypermethylated"
"chr22",40682001,40682500,500,"*","22",12,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"3' UTR",22,40680107,40681412,1306,1,"2847","ENST00000465662.1",1894,"ENSG00000128285","MCHR1","melanin concentrating hormone receptor 1","TES_vs_GFP","Hypermethylated"
"chr22",40802001,40802500,500,"*","22",10,7.5,0,5.61306623397032,0.366760985598728,0.000888240683360545,0.0375689514448215,48.9442078638576,"Intron (ENST00000263255.10/10478, intron 1 of 7)",22,40813883,40813958,76,2,"100616283","ENST00000584704.1",11458,"ENSG00000266594","MIR4766","microRNA 4766","TES_vs_GFP","Hypermethylated"
"chr22",40965501,40966000,500,"*","22",12,7,0,5.52057722072206,0.303468778533055,0.00136983036151473,0.0470578560588441,45.9049307758304,"Promoter (<=1kb)",22,40966201,40972662,6462,1,"9978","ENST00000467617.1",-201,"ENSG00000100387","RBX1","ring-box 1","TES_vs_GFP","Hypermethylated"
"chr22",41153501,41154000,500,"*","22",9,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Intron (ENST00000715703.1/2033, intron 16 of 30)",22,41157200,41158604,1405,1,"2033","ENST00000635691.1",-3200,"ENSG00000100393","EP300","E1A binding protein p300","TES_vs_GFP","Hypermethylated"
"chr22",41195501,41196000,500,"*","22",9,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Exon (ENST00000420537.1/101927279, exon 2 of 3)",22,41174591,41197456,22866,2,"101927279","ENST00000420537.1",1456,NA,"EP300-AS1","EP300 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr22",41298001,41298500,500,"*","22",17,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Distal Intergenic",22,41301525,41360147,58623,1,"23264","ENST00000352645.5",-3025,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41299501,41300000,500,"*","22",16,13,0.5,3.76033107180975,0.97127388129803,8.05423195849657e-05,0.0147324031567337,13.5510343525915,"Promoter (1-2kb)",22,41301525,41360147,58623,1,"23264","ENST00000352645.5",-1525,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41300001,41300500,500,"*","22",5,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (1-2kb)",22,41301525,41360147,58623,1,"23264","ENST00000352645.5",-1025,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41305001,41305500,500,"*","22",16,6.5,0,5.43011370695738,0.24005449380377,0.00133660832073925,0.0468148723918073,43.1148724527882,"Intron (ENST00000352645.5/23264, intron 1 of 22)",22,41301715,41336843,35129,1,"23264","ENST00000486331.1",3286,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41316001,41316500,500,"*","22",13,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000352645.5/23264, intron 1 of 22)",22,41301715,41336843,35129,1,"23264","ENST00000486331.1",14286,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41323001,41323500,500,"*","22",9,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Intron (ENST00000352645.5/23264, intron 2 of 22)",22,41301715,41336843,35129,1,"23264","ENST00000486331.1",21286,"ENSG00000100403","ZC3H7B","zinc finger CCCH-type containing 7B","TES_vs_GFP","Hypermethylated"
"chr22",41336501,41337000,500,"*","22",9,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Exon (ENST00000486331.1/23264, exon 7 of 7)",22,41367333,41399324,31992,1,"7008","ENST00000406644.7",-30333,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","TES_vs_GFP","Hypermethylated"
"chr22",41341501,41342000,500,"*","22",19,8.5,0,5.80701691898818,0.489623692267094,0.000166844676122139,0.0193836620587089,55.9868815278192,"Intron (ENST00000352645.5/23264, intron 11 of 22)",22,41367333,41399324,31992,1,"7008","ENST00000406644.7",-25333,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","TES_vs_GFP","Hypermethylated"
"chr22",41344001,41344500,500,"*","22",13,9.5,0,5.96030695057071,0.597577564545811,0.000275611652311248,0.0221995249485186,62.2631624553881,"Intron (ENST00000352645.5/23264, intron 13 of 22)",22,41367333,41399324,31992,1,"7008","ENST00000406644.7",-22833,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","TES_vs_GFP","Hypermethylated"
"chr22",41370001,41370500,500,"*","22",14,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Intron (ENST00000406644.7/7008, intron 1 of 3)",22,41367333,41399324,31992,1,"7008","ENST00000406644.7",2668,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","TES_vs_GFP","Hypermethylated"
"chr22",41386501,41387000,500,"*","22",10,7.5,0,5.61306563176653,0.366760985598728,0.000888271054624672,0.0375689514448215,48.9441874337734,"Intron (ENST00000406644.7/7008, intron 1 of 3)",22,41382935,41394274,11340,1,"7008","ENST00000413942.1",3566,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","TES_vs_GFP","Hypermethylated"
"chr22",41515501,41516000,500,"*","22",17,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",22,41516582,41529267,12686,1,"50","ENST00000677492.1",-582,"ENSG00000100412","ACO2","aconitase 2","TES_vs_GFP","Hypermethylated"
"chr22",41549501,41550000,500,"*","22",13,7,0,5.54184469277882,0.30702971327384,0.000958156085272334,0.0375689514448215,46.5866502096056,"Distal Intergenic",22,41529212,41544606,15395,2,"171568","ENST00000407461.5",-4895,"ENSG00000100413","POLR3H","RNA polymerase III subunit H","TES_vs_GFP","Hypermethylated"
"chr22",41580501,41581000,500,"*","22",14,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",22,41576903,41580689,3787,2,"5372","ENST00000463617.5",0,"ENSG00000100417","PMM1","phosphomannomutase 1","TES_vs_GFP","Hypermethylated"
"chr22",41594501,41595000,500,"*","22",30,12,0.5,3.64038386833508,0.883878627839317,0.000330586991852541,0.0251107909969303,12.4699508034583,"Distal Intergenic",22,41576931,41589871,12941,2,"5372","ENST00000472620.5",-4630,"ENSG00000100417","PMM1","phosphomannomutase 1","TES_vs_GFP","Hypermethylated"
"chr22",41625001,41625500,500,"*","22",12,10,0,6.03312073550978,0.648519703621419,0.000275611652311248,0.0221995249485186,65.4862782151705,"Intron (ENST00000428575.6/2547, intron 2 of 11)",22,41621983,41664034,42052,1,"2547","ENST00000405506.2",3018,"ENSG00000196419","XRCC6","X-ray repair cross complementing 6","TES_vs_GFP","Hypermethylated"
"chr22",41627501,41628000,500,"*","22",9,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Intron (ENST00000428575.6/2547, intron 2 of 11)",22,41621983,41664034,42052,1,"2547","ENST00000405506.2",5518,"ENSG00000196419","XRCC6","X-ray repair cross complementing 6","TES_vs_GFP","Hypermethylated"
"chr22",41685501,41686000,500,"*","22",14,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Intron (ENST00000401959.6/4809, intron 1 of 2)",22,41675031,41688799,13769,2,"4809","ENST00000469028.2",2799,"ENSG00000100138","SNU13","small nuclear ribonucleoprotein 13","TES_vs_GFP","Hypermethylated"
"chr22",41689501,41690000,500,"*","22",27,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",22,41674817,41690462,15646,2,"4809","ENST00000648350.1",462,"ENSG00000100138","SNU13","small nuclear ribonucleoprotein 13","TES_vs_GFP","Hypermethylated"
"chr22",41700001,41700500,500,"*","22",29,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Promoter (<=1kb)",22,41699514,41767608,68095,1,"150365","ENST00000540833.1",487,"ENSG00000167077","MEI1","meiotic double-stranded break formation protein 1","TES_vs_GFP","Hypermethylated"
"chr22",41803001,41803500,500,"*","22",11,7,0,5.52814124132923,0.30631690888951,0.000492976816610456,0.0281127206952951,46.1462414301141,"Intron (ENST00000402061.7/79879, intron 1 of 3)",22,41800679,41832164,31486,1,"79879","ENST00000255784.6",2322,"ENSG00000100147","CCDC134","coiled-coil domain containing 134","TES_vs_GFP","Hypermethylated"
"chr22",41821001,41821500,500,"*","22",11,8,0,5.72816444457174,0.431573636546934,0.000457075934143997,0.0281127206952951,53.0089641702779,"Intron (ENST00000402061.7/79879, intron 3 of 3)",22,41833105,41907305,74201,1,"6721","ENST00000361204.9",-11605,"ENSG00000198911","SREBF2","sterol regulatory element binding transcription factor 2","TES_vs_GFP","Hypermethylated"
"chr22",41851501,41852000,500,"*","22",20,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Intron (ENST00000361204.9/6721, intron 1 of 18)",22,41831215,41834665,3451,2,"112637020","ENST00000333487.2",-16836,NA,"SREBF2-AS1","SREBF2 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr22",41866501,41867000,500,"*","22",7,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"5' UTR",22,41873689,41877396,3708,1,"6721","ENST00000462539.1",-6689,"ENSG00000198911","SREBF2","sterol regulatory element binding transcription factor 2","TES_vs_GFP","Hypermethylated"
"chr22",41918501,41919000,500,"*","22",20,10.5,0.5,3.45849723714743,0.751608629019644,0.000967381181050866,0.0375689514448215,10.9928780037309,"Distal Intergenic",22,41909543,41915074,5532,2,"440829","ENST00000621082.2",-3427,"ENSG00000234965","SHISA8","shisa family member 8","TES_vs_GFP","Hypermethylated"
"chr22",42064001,42064500,500,"*","22",12,14,0,6.51226650342151,1.00804708356394,3.00294899186817e-06,0.00332277228902671,91.2825066149611,"Intron (ENST00000396398.8/4668, intron 6 of 8)",22,42058334,42070812,12479,2,"4668","ENST00000396398.8",6312,"ENSG00000198951","NAGA","alpha-N-acetylgalactosaminidase","TES_vs_GFP","Hypermethylated"
"chr22",42271001,42271500,500,"*","22",30,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Promoter (<=1kb)",22,42160013,42270653,110641,2,"6942","ENST00000677622.1",-348,"ENSG00000100207","TCF20","transcription factor 20","TES_vs_GFP","Hypermethylated"
"chr22",42276501,42277000,500,"*","22",16,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Exon (ENST00000609564.2/388906, exon 2 of 2)",22,42160013,42270653,110641,2,"6942","ENST00000677622.1",-5848,"ENSG00000100207","TCF20","transcription factor 20","TES_vs_GFP","Hypermethylated"
"chr22",42288001,42288500,500,"*","22",13,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Intron (ENST00000675876.1/6942, intron 1 of 1)",22,42160013,42283997,123985,2,"6942","ENST00000359486.8",-4004,"ENSG00000100207","TCF20","transcription factor 20","TES_vs_GFP","Hypermethylated"
"chr22",42599001,42599500,500,"*","22",15,12,0.5,3.64481860176169,0.886641225136337,0.000122578605168968,0.0161166266587933,12.5083414463928,"Intron (ENST00000445215.5/84271, intron 4 of 8)",22,42585887,42603012,17126,2,"84271","ENST00000491021.1",3512,"ENSG00000100227","POLDIP3","DNA polymerase delta interacting protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42599501,42600000,500,"*","22",9,7.5,0,5.61306480991163,0.366760985598728,0.000888312506179406,0.0375689514448215,48.9441595519221,"3' UTR",22,42585887,42603012,17126,2,"84271","ENST00000491021.1",3012,"ENSG00000100227","POLDIP3","DNA polymerase delta interacting protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42635001,42635500,500,"*","22",20,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Intron (ENST00000693367.1/1727, intron 2 of 9)",22,42623789,42636846,13058,2,"1727","ENST00000691918.1",1346,"ENSG00000100243","CYB5R3","cytochrome b5 reductase 3","TES_vs_GFP","Hypermethylated"
"chr22",42650001,42650500,500,"*","22",15,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",22,42619479,42649392,29914,2,"1727","ENST00000690993.1",-609,"ENSG00000100243","CYB5R3","cytochrome b5 reductase 3","TES_vs_GFP","Hypermethylated"
"chr22",42702501,42703000,500,"*","22",21,8.5,0,5.76195510661244,0.48468714362707,0.00140618339078057,0.0479296634954753,54.2651891010161,"Intron (ENST00000686129.1/1727, intron 1 of 4)",22,42692122,42695633,3512,2,"53947","ENST00000249005.3",-6868,"ENSG00000128274","A4GALT","alpha 1,4-galactosyltransferase (P1PK blood group)","TES_vs_GFP","Hypermethylated"
"chr22",42744501,42745000,500,"*","22",28,7.5,0,5.61306398801736,0.366760985598728,0.000888353962617209,0.0375689514448215,48.9441316687507,"Distal Intergenic",22,42695171,42721298,26128,2,"53947","ENST00000465765.2",-23203,"ENSG00000128274","A4GALT","alpha 1,4-galactosyltransferase (P1PK blood group)","TES_vs_GFP","Hypermethylated"
"chr22",42754001,42754500,500,"*","22",17,10.5,0,6.14184621319653,0.703905180450953,0.000110335474307888,0.0161166266587933,70.612231917227,"Distal Intergenic",22,42695171,42721298,26128,2,"53947","ENST00000465765.2",-32703,"ENSG00000128274","A4GALT","alpha 1,4-galactosyltransferase (P1PK blood group)","TES_vs_GFP","Hypermethylated"
"chr22",42787501,42788000,500,"*","22",13,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Distal Intergenic",22,42807074,42831652,24579,2,"26286","ENST00000453516.5",43652,"ENSG00000242247","ARFGAP3","ARF GTPase activating protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42788001,42788500,500,"*","22",15,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Distal Intergenic",22,42807074,42831652,24579,2,"26286","ENST00000453516.5",43152,"ENSG00000242247","ARFGAP3","ARF GTPase activating protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42800001,42800500,500,"*","22",4,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Intron (ENST00000263245.10/26286, intron 14 of 15)",22,42807074,42831652,24579,2,"26286","ENST00000453516.5",31152,"ENSG00000242247","ARFGAP3","ARF GTPase activating protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42832501,42833000,500,"*","22",15,10,0.5,3.38538655328875,0.700739250563397,0.00131623893545857,0.0468148723918073,10.4496777907838,"Promoter (<=1kb)",22,42807074,42831652,24579,2,"26286","ENST00000453516.5",-849,"ENSG00000242247","ARFGAP3","ARF GTPase activating protein 3","TES_vs_GFP","Hypermethylated"
"chr22",42997501,42998000,500,"*","22",10,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000263246.8/11252, intron 1 of 10)",22,42890944,43002440,111497,2,"11252","ENST00000422336.5",4440,"ENSG00000100266","PACSIN2","protein kinase C and casein kinase substrate in neurons 2","TES_vs_GFP","Hypermethylated"
"chr22",43030001,43030500,500,"*","22",17,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Distal Intergenic",22,43038585,43052366,13782,1,"100506679","ENST00000443063.1",-8085,"ENSG00000230319","TTLL1-AS1","TTLL1 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr22",43087501,43088000,500,"*","22",13,7.5,0,5.64634084884362,0.371020980718254,0.00070542598743914,0.0366970644876123,50.0861859162861,"Intron (ENST00000266254.12/25809, intron 1 of 10)",22,43039644,43089338,49695,2,"25809","ENST00000439248.5",1338,"ENSG00000100271","TTLL1","TTL family tubulin polyglutamylase complex subunit L1","TES_vs_GFP","Hypermethylated"
"chr22",43103501,43104000,500,"*","22",10,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Distal Intergenic",22,43110750,43129712,18963,1,"638","ENST00000216115.3",-6750,"ENSG00000100290","BIK","BCL2 interacting killer","TES_vs_GFP","Hypermethylated"
"chr22",43118001,43118500,500,"*","22",13,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Intron (ENST00000216115.3/638, intron 1 of 4)",22,43110750,43129712,18963,1,"638","ENST00000216115.3",7251,"ENSG00000100290","BIK","BCL2 interacting killer","TES_vs_GFP","Hypermethylated"
"chr22",43133001,43133500,500,"*","22",20,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"3' UTR",22,43140830,43142964,2135,2,"27349","ENST00000608052.1",9464,"ENSG00000100294","MCAT","malonyl-CoA-acyl carrier protein transacylase","TES_vs_GFP","Hypermethylated"
"chr22",43976001,43976500,500,"*","22",20,12,1,2.76467741498936,0.929218856860452,0.000864965867835306,0.0375689514448215,6.79596025403608,"Exon (ENST00000350028.5/25813, exon 8 of 15)",22,43974595,43996529,21935,1,"25813","ENST00000474323.5",1406,"ENSG00000100347","SAMM50","SAMM50 sorting and assembly machinery component","TES_vs_GFP","Hypermethylated"
"chr22",43996001,43996500,500,"*","22",26,12,0.5,3.64474879902592,0.885256179083535,0.00012173155880853,0.0161166266587933,12.5077362628258,"3' UTR",22,43999211,44168923,169713,1,"29780","ENST00000406477.7",-2711,"ENSG00000188677","PARVB","parvin beta","TES_vs_GFP","Hypermethylated"
"chr22",44496501,44497000,500,"*","22",29,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"3' UTR",22,44492583,44498233,5651,2,"84247","ENST00000341255.4",1233,"ENSG00000188636","RTL6","retrotransposon Gag like 6","TES_vs_GFP","Hypermethylated"
"chr22",44552501,44553000,500,"*","22",11,9.5,0.5,3.31257276996096,0.65163979626931,0.00131623893545857,0.0468148723918073,9.93536362660424,"Distal Intergenic",22,44569295,44572453,3159,1,"388910","ENST00000657777.1",-16295,"ENSG00000187012","LINC00207","long intergenic non-protein coding RNA 207","TES_vs_GFP","Hypermethylated"
"chr22",44617001,44617500,500,"*","22",12,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Intron (ENST00000443783.1/414351, intron 3 of 3)",22,44606939,44625419,18481,2,"414351","ENST00000443783.1",7919,NA,"LINC00229","long intergenic non-protein coding RNA 229","TES_vs_GFP","Hypermethylated"
"chr22",44619501,44620000,500,"*","22",9,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"Intron (ENST00000443783.1/414351, intron 3 of 3)",22,44606939,44625419,18481,2,"414351","ENST00000443783.1",5419,NA,"LINC00229","long intergenic non-protein coding RNA 229","TES_vs_GFP","Hypermethylated"
"chr22",45056001,45056500,500,"*","22",13,9.5,0,5.96034531029577,0.598980350378133,0.000275611652311248,0.0221995249485186,62.2648179885935,"Distal Intergenic",22,44881162,45010005,128844,2,"112885","ENST00000629843.3",-45996,"ENSG00000056487","PHF21B","PHD finger protein 21B","TES_vs_GFP","Hypermethylated"
"chr22",45189001,45189500,500,"*","22",13,11,0.5,3.52842996359811,0.798774350552435,0.000701724241744137,0.0366970644876123,11.5388693660903,"Distal Intergenic",22,45196702,45198033,1332,2,"23313","ENST00000483374.1",8533,"ENSG00000100364","KIAA0930","KIAA0930","TES_vs_GFP","Hypermethylated"
"chr22",45195001,45195500,500,"*","22",13,9.5,0,5.9602877710897,0.596876607381275,0.000520360895638993,0.0290951018046358,62.2623347217573,"3' UTR",22,45196702,45198033,1332,2,"23313","ENST00000483374.1",2533,"ENSG00000100364","KIAA0930","KIAA0930","TES_vs_GFP","Hypermethylated"
"chr22",45228001,45228500,500,"*","22",8,8.5,0,5.8070169300047,0.489623692267094,0.000166844814642954,0.0193836620587089,55.9868819553391,"Promoter (1-2kb)",22,45195828,45226903,31076,2,"23313","ENST00000391627.6",-1098,"ENSG00000100364","KIAA0930","KIAA0930","TES_vs_GFP","Hypermethylated"
"chr22",45250501,45251000,500,"*","22",16,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Distal Intergenic",22,45192244,45240894,48651,2,"23313","ENST00000336156.10",-9607,"ENSG00000100364","KIAA0930","KIAA0930","TES_vs_GFP","Hypermethylated"
"chr22",45290001,45290500,500,"*","22",14,8.5,0,5.82068439602752,0.490330104182968,0.000343544461243773,0.0258622574211189,56.5197976711637,"Intron (ENST00000216211.9/7380, intron 4 of 5)",22,45284991,45295822,10832,1,"7380","ENST00000396082.2",5010,"ENSG00000100373","UPK3A","uroplakin 3A","TES_vs_GFP","Hypermethylated"
"chr22",45290501,45291000,500,"*","22",16,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Intron (ENST00000216211.9/7380, intron 4 of 5)",22,45284991,45295822,10832,1,"7380","ENST00000396082.2",5510,"ENSG00000100373","UPK3A","uroplakin 3A","TES_vs_GFP","Hypermethylated"
"chr22",45336501,45337000,500,"*","22",10,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",22,45336395,45340882,4488,1,"55007","ENST00000479180.1",106,"ENSG00000100376","FAM118A","family with sequence similarity 118 member A","TES_vs_GFP","Hypermethylated"
"chr22",45501501,45502000,500,"*","22",19,9.5,0.5,3.31257276996096,0.65163979626931,0.00131623893545857,0.0468148723918073,9.93536362660424,"Promoter (<=1kb)",22,45502238,45531324,29087,1,"2192","ENST00000411478.5",-238,"ENSG00000077942","FBLN1","fibulin 1","TES_vs_GFP","Hypermethylated"
"chr22",45529501,45530000,500,"*","22",17,8.5,0,5.80258291143102,0.488211762484959,0.000122434812863589,0.0161166266587933,55.8150744883507,"Intron (ENST00000411478.5/2192, intron 4 of 4)",22,45532893,45541279,8387,1,"2192","ENST00000460538.5",-2893,"ENSG00000077942","FBLN1","fibulin 1","TES_vs_GFP","Hypermethylated"
"chr22",45547001,45547500,500,"*","22",13,7.5,0,5.6130631660837,0.366760985598728,0.000888395423939129,0.0375689514448215,48.944103784259,"Exon (ENST00000402984.7/2192, exon 13 of 16)",22,45541229,45551129,9901,1,"2192","ENST00000476366.1",5772,"ENSG00000077942","FBLN1","fibulin 1","TES_vs_GFP","Hypermethylated"
"chr22",45577001,45577500,500,"*","22",20,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",22,45577039,45578434,1396,1,"2192","ENST00000460300.2",0,"ENSG00000077942","FBLN1","fibulin 1","TES_vs_GFP","Hypermethylated"
"chr22",45587001,45587500,500,"*","22",24,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Intron (ENST00000327858.11/2192, intron 16 of 16)",22,45577039,45578434,1396,1,"2192","ENST00000460300.2",9962,"ENSG00000077942","FBLN1","fibulin 1","TES_vs_GFP","Hypermethylated"
