"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr20",43945501,43946000,500,"*","20",19,13.5,1,2.93259556636316,1.05014267755638,0.000536256936518244,0.0297607045315696,7.63482752635614,"Promoter (<=1kb)",20,43945705,44069616,123912,1,"84969","ENST00000358131.5",0,"ENSG00000124191","TOX2","TOX high mobility group box family member 2","TES_vs_GFP","Hypermethylated"
"chr20",44395001,44395500,500,"*","20",11,7,0,5.52057131126433,0.303468778533055,0.001370241118608,0.0470578560588441,45.9047427439285,"Promoter (<=1kb)",20,44377743,44395706,17964,2,"101927219","ENST00000452481.1",206,"ENSG00000229005","HNF4A-AS1","HNF4A antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr20",44408501,44409000,500,"*","20",12,14.5,1.5,2.49163669974322,1.16121718346354,0.000945606157784924,0.0375689514448215,5.62415634317731,"Promoter (<=1kb)",20,44408120,44408203,84,1,"100500813","ENST00000578301.1",381,"ENSG00000266151","MIR3646","microRNA 3646","TES_vs_GFP","Hypermethylated"
"chr20",44719501,44720000,500,"*","20",13,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",20,44719987,44727481,7495,1,"8839","ENST00000465000.1",0,"ENSG00000064205","CCN5","cellular communication network factor 5","TES_vs_GFP","Hypermethylated"
"chr20",44976001,44976500,500,"*","20",1,1.5,7,-2.80783044615757,0.507628608874106,0.000731154549347838,0.0368089479892141,0.142810063732233,"Promoter (1-2kb)",20,44978127,45075597,97471,1,"6789","ENST00000698225.1",-1627,"ENSG00000101109","STK4","serine/threonine kinase 4","TES_vs_GFP","Hypomethylated"
"chr20",45407001,45407500,500,"*","20",30,9,0,5.92311093230282,0.547481022807715,0.000489729422295276,0.0281127206952951,60.6783912967789,"Promoter (<=1kb)",20,45407207,45410610,3404,1,"767557","ENST00000372712.6",0,"ENSG00000254806","SYS1-DBNDD2","SYS1-DBNDD2 readthrough (NMD candidate)","TES_vs_GFP","Hypermethylated"
"chr20",45421001,45421500,500,"*","20",9,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Promoter (<=1kb)",20,45421416,45452108,30693,1,"51604","ENST00000638277.1",0,"ENSG00000124155","PIGT","phosphatidylinositol glycan anchor biosynthesis class T","TES_vs_GFP","Hypermethylated"
"chr20",45933001,45933500,500,"*","20",18,10.5,0.5,3.45176716846597,0.748124629088869,0.000921859534569527,0.0375689514448215,10.941716443166,"Promoter (1-2kb)",20,45934683,45948020,13338,1,"63935","ENST00000372409.8",-1183,"ENSG00000100982","PCIF1","phosphorylated CTD interacting factor 1","TES_vs_GFP","Hypermethylated"
"chr20",45945501,45946000,500,"*","20",11,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Promoter (<=1kb)",20,45945007,45948023,3017,1,"63935","ENST00000479348.2",494,"ENSG00000100982","PCIF1","phosphorylated CTD interacting factor 1","TES_vs_GFP","Hypermethylated"
"chr20",46117501,46118000,500,"*","20",23,11.5,0.5,3.58204850319608,0.840295365209067,0.000276445909506356,0.0221995249485186,11.975786511763,"Promoter (<=1kb)",20,46118271,46123834,5564,1,"958","ENST00000695669.1",-271,"ENSG00000101017","CD40","CD40 molecule","TES_vs_GFP","Hypermethylated"
"chr20",46394001,46394500,500,"*","20",10,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",20,46367360,46394482,27123,2,"63916","ENST00000352077.6",0,"ENSG00000062598","ELMO2","engulfment and cell motility 2","TES_vs_GFP","Hypermethylated"
"chr20",46710001,46710500,500,"*","20",23,12,1,2.7648501785397,0.930594512740537,0.000501021065167634,0.0284075779045216,6.79677412286507,"Promoter (<=1kb)",20,46709699,46710437,739,1,"81031","ENST00000486000.2",302,"ENSG00000197496","SLC2A10","solute carrier family 2 member 10","TES_vs_GFP","Hypermethylated"
"chr20",47678501,47679000,500,"*","20",20,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (1-2kb)",20,47672195,47676692,4498,2,"55959","ENST00000465769.1",-1809,"ENSG00000196562","SULF2","sulfatase 2","TES_vs_GFP","Hypermethylated"
"chr20",48365001,48365500,500,"*","20",11,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",20,48364889,48370629,5741,1,"284749","ENST00000545181.5",112,"ENSG00000235621","LINC00494","long intergenic non-protein coding RNA 494","TES_vs_GFP","Hypermethylated"
"chr20",49011501,49012000,500,"*","20",11,17,1,3.31070148742388,1.30258782545121,0.0004841874638735,0.0281127206952951,9.92248507665455,"Promoter (1-2kb)",20,49013048,49036672,23625,1,"10564","ENST00000681119.1",-1048,"ENSG00000124198","ARFGEF2","ARF guanine nucleotide exchange factor 2","TES_vs_GFP","Hypermethylated"
"chr20",49174501,49175000,500,"*","20",17,10,0,6.02444379165509,0.647821287311478,6.04982850009393e-05,0.0135727932641176,65.0935996444394,"Promoter (<=1kb)",20,49151582,49174263,22682,2,"6780","ENST00000456866.2",-238,"ENSG00000124214","STAU1","staufen double-stranded RNA binding protein 1","TES_vs_GFP","Hypermethylated"
"chr20",49233501,49234000,500,"*","20",17,15.5,0.5,3.99196774478102,1.15652471067857,4.30906538586698e-05,0.0130634844750863,15.9111669590641,"Promoter (<=1kb)",20,49233838,49244077,10240,1,"55661","ENST00000471144.1",0,"ENSG00000124228","DDX27","DEAD-box helicase 27","TES_vs_GFP","Hypermethylated"
"chr20",49234001,49234500,500,"*","20",13,12.5,0,6.34349605504613,0.882185036354359,4.38113352432528e-05,0.0131559111431508,81.2049662042559,"Promoter (<=1kb)",20,49233838,49244077,10240,1,"55661","ENST00000471144.1",163,"ENSG00000124228","DDX27","DEAD-box helicase 27","TES_vs_GFP","Hypermethylated"
"chr20",49319001,49319500,500,"*","20",25,10,0,6.03317827064483,0.650616673576433,0.000275611652311248,0.0221995249485186,65.4888898807584,"Promoter (<=1kb)",20,49318535,49371908,53374,1,"105372649","ENST00000637091.1",466,NA,"LOC105372649","uncharacterized LOC105372649","TES_vs_GFP","Hypermethylated"
"chr20",49374501,49375000,500,"*","20",18,8.5,0,5.80258291143102,0.488211762484959,0.000122434812863589,0.0161166266587933,55.8150744883507,"Promoter (1-2kb)",20,49310513,49373103,62591,2,"124904925","ENST00000637131.1",-1398,NA,"LOC124904925","uncharacterized LOC124904925","TES_vs_GFP","Hypermethylated"
"chr20",49482001,49482500,500,"*","20",52,7,0,5.5205718740488,0.303468778533055,0.0013702019918779,0.0470578560588441,45.9047606510266,"Promoter (<=1kb)",20,49298107,49482009,183903,2,"3745","ENST00000635878.1",0,"ENSG00000158445","KCNB1","potassium voltage-gated channel subfamily B member 1","TES_vs_GFP","Hypermethylated"
"chr20",49982001,49982500,500,"*","20",24,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Promoter (<=1kb)",20,49982980,49988886,5907,1,"6615","ENST00000244050.3",-480,"ENSG00000124216","SNAI1","snail family transcriptional repressor 1","TES_vs_GFP","Hypermethylated"
"chr20",50043501,50044000,500,"*","20",16,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Promoter (1-2kb)",20,50040716,50041504,789,2,"100887755","ENST00000431460.1",-1997,NA,"TRERNA1","translation regulatory long non-coding RNA 1","TES_vs_GFP","Hypermethylated"
"chr20",50154501,50155000,500,"*","20",21,11,0.5,3.52090736566821,0.796692801323253,0.000404056389882533,0.0281127206952951,11.4788592045267,"Promoter (<=1kb)",20,50124044,50153734,29691,2,"387521","ENST00000453505.6",-767,"ENSG00000240849","PEDS1","plasmanylethanolamine desaturase 1","TES_vs_GFP","Hypermethylated"
"chr20",50257501,50258000,500,"*","20",9,14.5,2,2.09851768609885,1.19974383541575,0.00143831407736382,0.0488396089466156,4.28269128752388,"Promoter (1-2kb)",20,50259019,50278421,19403,1,"100506115","ENST00000651466.1",-1019,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","TES_vs_GFP","Hypermethylated"
"chr20",50258001,50258500,500,"*","20",12,13,0.5,3.75881149249827,0.96921132349257,6.64164227398555e-05,0.0137575259285099,13.5367686692374,"Promoter (<=1kb)",20,50259019,50278421,19403,1,"100506115","ENST00000651466.1",-519,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","TES_vs_GFP","Hypermethylated"
"chr20",50265001,50265500,500,"*","20",11,12.5,0.5,3.71417742271982,0.930957780769303,0.000184641325157001,0.0209270751155192,13.1243805169819,"Promoter (1-2kb)",20,50267468,50278422,10955,1,"100506115","ENST00000422459.3",-1968,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","TES_vs_GFP","Hypermethylated"
"chr20",50265501,50266000,500,"*","20",5,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (1-2kb)",20,50267468,50278422,10955,1,"100506115","ENST00000422459.3",-1468,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","TES_vs_GFP","Hypermethylated"
"chr20",50276001,50276500,500,"*","20",12,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",20,50276289,50283250,6962,1,"100506115","ENST00000663009.2",0,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","TES_vs_GFP","Hypermethylated"
"chr20",50636501,50637000,500,"*","20",10,7,0,5.52057243683764,0.303468778533055,0.00137016286662756,0.0470578560588441,45.9047785582704,"Promoter (<=1kb)",20,50586112,50636889,50778,2,"140876","ENST00000045083.6",0,"ENSG00000042062","RIPOR3","RIPOR family member 3","TES_vs_GFP","Hypermethylated"
"chr20",50652501,50653000,500,"*","20",14,15,1.5,2.53973902930222,1.19670739217395,0.000615405843758593,0.0334189455200012,5.81483812165635,"Promoter (<=1kb)",20,50653202,50662275,9074,1,"100506175","ENST00000435177.1",-202,"ENSG00000234693","RIPOR3-AS1","RIPOR3 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr20",50947001,50947500,500,"*","20",16,8,0,5.71293936977212,0.428034506946894,0.000311978486803227,0.0242410264927834,52.4524904913454,"Promoter (1-2kb)",20,50934896,50945861,10966,2,"8813","ENST00000494752.1",-1140,"ENSG00000000419","DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic","TES_vs_GFP","Hypermethylated"
"chr20",52106501,52107000,500,"*","20",20,17,2,2.32574869901512,1.36310232186447,0.000196638620021463,0.0217153799289572,5.01325875333407,"Promoter (<=1kb)",20,52084011,52105644,21634,2,"55734","ENST00000371523.8",-857,"ENSG00000020256","ZFP64","ZFP64 zinc finger protein","TES_vs_GFP","Hypermethylated"
"chr20",52210501,52211000,500,"*","20",21,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (<=1kb)",20,52210599,52428245,217647,1,"105372666","ENST00000667866.1",0,NA,"LOC105372666","uncharacterized LOC105372666","TES_vs_GFP","Hypermethylated"
"chr20",53607501,53608000,500,"*","20",18,10.5,0,6.10250955697633,0.700415753930078,0.000145533241917837,0.0177288155785391,68.7129233095722,"Promoter (<=1kb)",20,53608354,53634590,26237,1,"105372672","ENST00000444112.1",-354,"ENSG00000235415","LOC105372672","uncharacterized LOC105372672","TES_vs_GFP","Hypermethylated"
"chr20",53608501,53609000,500,"*","20",29,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Promoter (<=1kb)",20,53582542,53608892,26351,2,"7764","ENST00000431687.5",0,"ENSG00000171940","ZNF217","zinc finger protein 217","TES_vs_GFP","Hypermethylated"
"chr20",53997501,53998000,500,"*","20",10,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Promoter (1-2kb)",20,53944623,53996197,51575,2,"8537","ENST00000689476.1",-1304,"ENSG00000064787","BCAS1","brain enriched myelin associated protein 1","TES_vs_GFP","Hypermethylated"
"chr20",54058501,54059000,500,"*","20",8,9.5,0.5,3.31257276996096,0.65163979626931,0.00131623893545857,0.0468148723918073,9.93536362660424,"Promoter (<=1kb)",20,53944783,54059020,114238,2,"8537","ENST00000686565.1",20,"ENSG00000064787","BCAS1","brain enriched myelin associated protein 1","TES_vs_GFP","Hypermethylated"
"chr20",54172501,54173000,500,"*","20",27,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Promoter (<=1kb)",20,54172800,54173416,617,2,"1591","ENST00000472970.1",416,"ENSG00000019186","CYP24A1","cytochrome P450 family 24 subfamily A member 1","TES_vs_GFP","Hypermethylated"
"chr20",56249001,56249500,500,"*","20",29,15.5,1.5,2.58895497561262,1.23336903422348,0.000439288671067677,0.0281127206952951,6.01662723255024,"Promoter (<=1kb)",20,56248732,56249815,1084,1,"4159","ENST00000243911.2",269,"ENSG00000124089","MC3R","melanocortin 3 receptor","TES_vs_GFP","Hypermethylated"
"chr20",56512501,56513000,500,"*","20",16,11.5,0,6.23192912832498,0.795682123715321,4.02566428067273e-05,0.0130507276524771,75.1618737773838,"Promoter (<=1kb)",20,56513391,56518245,4855,1,"51507","ENST00000477485.1",-391,"ENSG00000022277","RTF2","replication termination factor 2","TES_vs_GFP","Hypermethylated"
"chr20",56515001,56515500,500,"*","20",9,17.5,1,3.30326839730566,1.32954342903626,1.10377103435786e-05,0.00674353514489981,9.87149366884678,"Promoter (<=1kb)",20,56515694,56518887,3194,1,"51507","ENST00000477573.1",-194,"ENSG00000022277","RTF2","replication termination factor 2","TES_vs_GFP","Hypermethylated"
"chr20",56627501,56628000,500,"*","20",25,20.5,2,2.60220055003155,1.5659372084711,8.3019786504012e-05,0.0150161163396482,6.07212104295963,"Promoter (1-2kb)",20,56629306,56639283,9978,1,"7022","ENST00000201031.3",-1306,"ENSG00000087510","TFAP2C","transcription factor AP-2 gamma","TES_vs_GFP","Hypermethylated"
"chr20",57214501,57215000,500,"*","20",9,11.5,0.5,3.57517545555444,0.839604818337275,0.000765236172757697,0.0375689514448215,11.9188691482641,"Promoter (<=1kb)",20,57214872,57215866,995,1,"102723590","ENST00000445956.1",0,NA,"BMP7-AS1","BMP7 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr20",57349001,57349500,500,"*","20",17,7.5,0,5.64634064381531,0.371020980718254,0.000705416762681941,0.0366970644876123,50.0861787982985,"Promoter (1-2kb)",20,57351223,57379211,27989,1,"8480","ENST00000371242.6",-1723,"ENSG00000101146","RAE1","ribonucleic acid export 1","TES_vs_GFP","Hypermethylated"
"chr20",57390001,57390500,500,"*","20",31,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Promoter (<=1kb)",20,57391396,57409333,17938,1,"55544","ENST00000356208.10",-896,"ENSG00000132819","RBM38","RNA binding motif protein 38","TES_vs_GFP","Hypermethylated"
"chr20",57390501,57391000,500,"*","20",29,19.5,2.5,2.20738686325398,1.53563525690104,0.00067770162153811,0.0356312644583483,4.61837993727511,"Promoter (<=1kb)",20,57391396,57409333,17938,1,"55544","ENST00000356208.10",-396,"ENSG00000132819","RBM38","RNA binding motif protein 38","TES_vs_GFP","Hypermethylated"
"chr20",57527001,57527500,500,"*","20",18,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"Promoter (1-2kb)",20,57518495,57525652,7158,2,"140690","ENST00000481655.2",-1349,"ENSG00000124092","CTCFL","CCCTC-binding factor like","TES_vs_GFP","Hypermethylated"
"chr20",57559001,57559500,500,"*","20",14,17,2,2.32777428095404,1.36376137749605,0.000322295885176847,0.0247170031328715,5.02030244463089,"Promoter (1-2kb)",20,57561080,57566367,5288,1,"5105","ENST00000467047.1",-1580,"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1","TES_vs_GFP","Hypermethylated"
"chr20",57561501,57562000,500,"*","20",10,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",20,57562348,57563607,1260,1,"5105","ENST00000498194.1",-348,"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1","TES_vs_GFP","Hypermethylated"
"chr20",57562001,57562500,500,"*","20",11,13,0.5,3.75881121833272,0.969217714184332,6.64164227398555e-05,0.0137575259285099,13.5367660967497,"Promoter (<=1kb)",20,57562348,57563607,1260,1,"5105","ENST00000498194.1",0,"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1","TES_vs_GFP","Hypermethylated"
"chr20",57610001,57610500,500,"*","20",14,8.5,0,5.77963763900821,0.485391473302884,0.000737346044549177,0.0369367934192102,54.9343883562269,"Promoter (<=1kb)",20,57607061,57610265,3205,2,"81030","ENST00000453793.1",0,"ENSG00000124256","ZBP1","Z-DNA binding protein 1","TES_vs_GFP","Hypermethylated"
"chr20",57620501,57621000,500,"*","20",14,12,1,2.76485018860943,0.930594512740537,0.000501022064486404,0.0284075779045216,6.79677417030519,"Promoter (<=1kb)",20,57603846,57620576,16731,2,"81030","ENST00000395822.7",0,"ENSG00000124256","ZBP1","Z-DNA binding protein 1","TES_vs_GFP","Hypermethylated"
"chr20",57690501,57691000,500,"*","20",17,13,0.5,3.74852632487742,0.967163927025884,0.000172843910238381,0.0199966937711019,13.4406064029398,"Promoter (<=1kb)",20,57652208,57690624,38417,2,"56937","ENST00000414037.5",0,"ENSG00000124225","PMEPA1","prostate transmembrane protein, androgen induced 1","TES_vs_GFP","Hypermethylated"
"chr20",58151001,58151500,500,"*","20",18,12.5,0,6.35062478570109,0.883561222137565,2.12296623178503e-05,0.00958240475830527,81.6072140063383,"Promoter (<=1kb)",20,58150902,58161150,10249,1,"128602","ENST00000371168.4",99,"ENSG00000124237","CIMIP1","ciliary microtubule inner protein 1","TES_vs_GFP","Hypermethylated"
"chr20",58248001,58248500,500,"*","20",14,11,0.5,3.52185708414286,0.798080223118502,0.000442462712931563,0.0281127206952951,11.4864181642468,"Promoter (1-2kb)",20,58228940,58246244,17305,2,"55370","ENST00000497138.5",-1757,NA,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)","TES_vs_GFP","Hypermethylated"
"chr20",58308501,58309000,500,"*","20",17,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Promoter (<=1kb)",20,58246927,58309433,62507,2,"55370","ENST00000686997.1",433,NA,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)","TES_vs_GFP","Hypermethylated"
"chr20",58430501,58431000,500,"*","20",10,10,0,6.03312073550978,0.648519703621419,0.000275611652311248,0.0221995249485186,65.4862782151705,"Promoter (<=1kb)",20,58431033,58445552,14520,1,"9217","ENST00000463370.5",-33,"ENSG00000124164","VAPB","VAMP associated protein B and C","TES_vs_GFP","Hypermethylated"
"chr20",58634001,58634500,500,"*","20",18,10.5,0.5,3.45473701935545,0.74952124264966,0.000731154549347838,0.0368089479892141,10.9642636446295,"Promoter (<=1kb)",20,58634772,58635738,967,1,"79160","ENST00000598340.2",-272,"ENSG00000268941","LINC01711","long intergenic non-protein coding RNA 1711","TES_vs_GFP","Hypermethylated"
"chr20",58694501,58695000,500,"*","20",20,11,0.5,3.52092654184151,0.797386373432974,0.000404056389882533,0.0281127206952951,11.4790117815094,"Promoter (<=1kb)",20,58694421,58713580,19160,1,"100534593","ENST00000533788.1",80,"ENSG00000254995","STX16-NPEPL1","STX16-NPEPL1 readthrough (NMD candidate)","TES_vs_GFP","Hypermethylated"
"chr20",58820001,58820500,500,"*","20",14,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (1-2kb)",20,58818226,58818313,88,2,"100126296","ENST00000401212.1",-1688,"ENSG00000216031","MIR298","microRNA 298","TES_vs_GFP","Hypermethylated"
"chr20",58852001,58852500,500,"*","20",23,13,1,2.87874907721196,1.0107451135363,0.000280488543625103,0.0224275957117366,7.35512100807095,"Promoter (<=1kb)",20,58852714,58900410,47697,1,"2778","ENST00000481768.6",-214,"ENSG00000087460","GNAS","GNAS complex locus","TES_vs_GFP","Hypermethylated"
"chr20",58980501,58981000,500,"*","20",28,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",20,58916000,58981169,65170,2,"107985382","ENST00000644133.1",169,NA,"LOC107985382","uncharacterized LOC107985382","TES_vs_GFP","Hypermethylated"
"chr20",58989501,58990000,500,"*","20",16,12,0.5,3.64481859426347,0.886641225136337,0.000122578404062487,0.0161166266587933,12.5083413813823,"Promoter (<=1kb)",20,58990095,58995133,5039,1,"51497","ENST00000478389.5",-95,"ENSG00000101158","NELFCD","negative elongation factor complex member C/D","TES_vs_GFP","Hypermethylated"
"chr20",58991001,58991500,500,"*","20",11,21,3.5,1.8490252903817,1.67011622217222,0.000391758051686843,0.0281127206952951,3.60256707168322,"Promoter (<=1kb)",20,58991037,58991922,886,1,"51497","ENST00000490205.1",0,"ENSG00000101158","NELFCD","negative elongation factor complex member C/D","TES_vs_GFP","Hypermethylated"
"chr20",58994001,58994500,500,"*","20",18,12,0,6.25714217257899,0.836528752585769,5.24171794956747e-05,0.0135727932641176,76.4869742647615,"Promoter (<=1kb)",20,58993923,58995133,1211,1,"51497","ENST00000486263.1",78,"ENSG00000101158","NELFCD","negative elongation factor complex member C/D","TES_vs_GFP","Hypermethylated"
"chr20",59001001,59001500,500,"*","20",17,12,0.5,3.64481859576299,0.886641225136337,0.000122578444280564,0.0161166266587933,12.5083413943834,"Promoter (1-2kb)",20,58995261,58999616,4356,2,"1522","ENST00000681029.1",-1385,"ENSG00000101160","CTSZ","cathepsin Z","TES_vs_GFP","Hypermethylated"
"chr20",59018001,59018500,500,"*","20",12,8,0,5.7129437899694,0.428034506946894,0.000311883581034716,0.0242410264927834,52.4526511980121,"Promoter (<=1kb)",20,59019429,59026654,7226,1,"81027","ENST00000217133.2",-929,"ENSG00000101162","TUBB1","tubulin beta 1 class VI","TES_vs_GFP","Hypermethylated"
"chr20",61599501,61600000,500,"*","20",20,13.5,0,6.46037376196203,0.967524174807619,5.76169771834255e-06,0.00479721079511063,88.0574866396609,"Promoter (<=1kb)",20,61599761,61937249,337489,1,"1002","ENST00000543233.2",0,"ENSG00000179242","CDH4","cadherin 4","TES_vs_GFP","Hypermethylated"
"chr20",61600001,61600500,500,"*","20",18,11,0.5,3.52080745474729,0.795312908677295,0.000406791884989648,0.0281127206952951,11.478064286924,"Promoter (<=1kb)",20,61599761,61937249,337489,1,"1002","ENST00000543233.2",240,"ENSG00000179242","CDH4","cadherin 4","TES_vs_GFP","Hypermethylated"
"chr20",61980501,61981000,500,"*","20",23,11,0,6.16864127592862,0.747807622438162,7.6636617514305e-05,0.0141666089873896,71.9359621231491,"Promoter (<=1kb)",20,61975859,61981432,5574,2,"6874","ENST00000608458.1",432,"ENSG00000130699","TAF4","TATA-box binding protein associated factor 4","TES_vs_GFP","Hypermethylated"
"chr20",61998501,61999000,500,"*","20",11,18,1.5,2.80087094473442,1.39170914440654,3.94716372937273e-05,0.0130507276524771,6.96861013715927,"Promoter (<=1kb)",20,61953469,61998187,44719,2,"6874","ENST00000474089.5",-314,"ENSG00000130699","TAF4","TATA-box binding protein associated factor 4","TES_vs_GFP","Hypermethylated"
"chr20",61999001,61999500,500,"*","20",19,21,0.5,4.4382610755385,1.50252238304237,8.74185475964715e-08,0.000414482007329466,21.6795224930043,"Promoter (<=1kb)",20,61953469,61998187,44719,2,"6874","ENST00000474089.5",-814,"ENSG00000130699","TAF4","TATA-box binding protein associated factor 4","TES_vs_GFP","Hypermethylated"
"chr20",62008001,62008500,500,"*","20",17,7,0,5.52814330910144,0.30631690888951,0.000493044274645039,0.0281127206952951,46.146307570207,"Promoter (<=1kb)",20,61975357,62008187,32831,2,"6874","ENST00000436129.2",0,"ENSG00000130699","TAF4","TATA-box binding protein associated factor 4","TES_vs_GFP","Hypermethylated"
"chr20",62012001,62012500,500,"*","20",24,11,0.5,3.52092626767595,0.797392801183921,0.000404056389882533,0.0281127206952951,11.4790096000717,"Promoter (<=1kb)",20,62010067,62012883,2817,2,"6874","ENST00000609045.1",383,"ENSG00000130699","TAF4","TATA-box binding protein associated factor 4","TES_vs_GFP","Hypermethylated"
"chr20",62160501,62161000,500,"*","20",13,15,1,3.10739035445996,1.16495622974961,0.000294674310487064,0.0234556498429578,8.61822255323898,"Promoter (<=1kb)",20,62161418,62180280,18863,1,"26039","ENST00000370848.8",-418,"ENSG00000184402","SS18L1","SS18L1 subunit of BAF chromatin remodeling complex","TES_vs_GFP","Hypermethylated"
"chr20",62161001,62161500,500,"*","20",23,11,0,6.1628078325016,0.746418849508173,0.000128503976924963,0.0166834751014474,71.6456810077805,"Promoter (<=1kb)",20,62161418,62180280,18863,1,"26039","ENST00000370848.8",0,"ENSG00000184402","SS18L1","SS18L1 subunit of BAF chromatin remodeling complex","TES_vs_GFP","Hypermethylated"
"chr20",62181001,62181500,500,"*","20",8,13,19,-1.24554696049558,2.03939823743605,0.00110322854719706,0.0416781740317786,0.421747972919817,"Promoter (1-2kb)",20,62183028,62203568,20541,1,"26164","ENST00000370823.8",-1528,"ENSG00000101181","MTG2","mitochondrial ribosome associated GTPase 2","TES_vs_GFP","Hypomethylated"
"chr20",62198501,62199000,500,"*","20",19,17.5,0.5,4.16141985312872,1.29157989371572,1.63264715662924e-05,0.00892284426730287,17.8941964270404,"Promoter (<=1kb)",20,62198678,62200266,1589,1,"26164","ENST00000471962.1",0,"ENSG00000101181","MTG2","mitochondrial ribosome associated GTPase 2","TES_vs_GFP","Hypermethylated"
"chr20",62202001,62202500,500,"*","20",11,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (<=1kb)",20,62202739,62203568,830,1,"26164","ENST00000488748.1",-239,"ENSG00000101181","MTG2","mitochondrial ribosome associated GTPase 2","TES_vs_GFP","Hypermethylated"
"chr20",62236501,62237000,500,"*","20",14,7,0,5.54184636207343,0.30702971327384,0.00095824771187703,0.0375689514448215,46.5867041135055,"Promoter (<=1kb)",20,62236918,62279205,42288,1,"9885","ENST00000622332.4",0,"ENSG00000130703","OSBPL2","oxysterol binding protein like 2","TES_vs_GFP","Hypermethylated"
"chr20",62271501,62272000,500,"*","20",12,12.5,1,2.82287210316032,0.970912962001577,0.000490499132599675,0.0281127206952951,7.07569618494282,"Promoter (1-2kb)",20,62273309,62282093,8785,1,"9885","ENST00000618198.4",-1309,"ENSG00000130703","OSBPL2","oxysterol binding protein like 2","TES_vs_GFP","Hypermethylated"
"chr20",62272001,62272500,500,"*","20",16,11,0,6.16864127592862,0.747807622438162,7.6636617514305e-05,0.0141666089873896,71.9359621231491,"Promoter (<=1kb)",20,62273309,62282093,8785,1,"9885","ENST00000618198.4",-809,"ENSG00000130703","OSBPL2","oxysterol binding protein like 2","TES_vs_GFP","Hypermethylated"
